profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
33674,917,9,1,9169,5,often,always,almost never,always,often,never,sometimes
38526,917,10,1,9170,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,918,1,1,9171,5,often,always,never,almost never,sometimes,sometimes,often
59417,918,2,1,9172,5,almost never,often,almost never,never,never,always,often
17816,918,3,1,9173,5,never,often,sometimes,sometimes,often,never,almost never
19025,918,4,1,9174,5,always,always,never,sometimes,never,almost never,almost never
68956,918,5,1,9175,5,never,almost never,often,almost never,never,sometimes,always
16212,918,6,1,9176,5,almost never,sometimes,often,always,never,never,almost never
1,918,7,1,9177,5,never,never,never,never,never,never,never
29304,918,8,1,9178,5,often,never,sometimes,always,almost never,always,almost never
33674,918,9,1,9179,5,often,always,almost never,always,often,never,sometimes
38526,918,10,1,9180,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,919,1,1,9181,5,often,always,never,almost never,sometimes,sometimes,often
59417,919,2,1,9182,5,almost never,often,almost never,never,never,always,often
17816,919,3,1,9183,5,never,often,sometimes,sometimes,often,never,almost never
19025,919,4,1,9184,5,always,always,never,sometimes,never,almost never,almost never
68956,919,5,1,9185,5,never,almost never,often,almost never,never,sometimes,always
16212,919,6,1,9186,5,almost never,sometimes,often,always,never,never,almost never
1,919,7,1,9187,5,never,never,never,never,never,never,never
29304,919,8,1,9188,5,often,never,sometimes,always,almost never,always,almost never
33674,919,9,1,9189,5,often,always,almost never,always,often,never,sometimes
38526,919,10,1,9190,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,920,1,1,9191,5,often,always,never,almost never,sometimes,sometimes,often
59417,920,2,1,9192,5,almost never,often,almost never,never,never,always,often
17816,920,3,1,9193,5,never,often,sometimes,sometimes,often,never,almost never
19025,920,4,1,9194,5,always,always,never,sometimes,never,almost never,almost never
68956,920,5,1,9195,5,never,almost never,often,almost never,never,sometimes,always
16212,920,6,1,9196,5,almost never,sometimes,often,always,never,never,almost never
1,920,7,1,9197,5,never,never,never,never,never,never,never
29304,920,8,1,9198,5,often,never,sometimes,always,almost never,always,almost never
33674,920,9,1,9199,5,often,always,almost never,always,often,never,sometimes
38526,920,10,1,9200,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,921,1,1,9201,5,often,always,never,almost never,sometimes,sometimes,often
59417,921,2,1,9202,5,almost never,often,almost never,never,never,always,often
17816,921,3,1,9203,5,never,often,sometimes,sometimes,often,never,almost never
19025,921,4,1,9204,5,always,always,never,sometimes,never,almost never,almost never
68956,921,5,1,9205,5,never,almost never,often,almost never,never,sometimes,always
16212,921,6,1,9206,5,almost never,sometimes,often,always,never,never,almost never
1,921,7,1,9207,5,never,never,never,never,never,never,never
29304,921,8,1,9208,5,often,never,sometimes,always,almost never,always,almost never
33674,921,9,1,9209,5,often,always,almost never,always,often,never,sometimes
38526,921,10,1,9210,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,922,1,1,9211,5,often,always,never,almost never,sometimes,sometimes,often
59417,922,2,1,9212,5,almost never,often,almost never,never,never,always,often
17816,922,3,1,9213,5,never,often,sometimes,sometimes,often,never,almost never
19025,922,4,1,9214,5,always,always,never,sometimes,never,almost never,almost never
68956,922,5,1,9215,5,never,almost never,often,almost never,never,sometimes,always
16212,922,6,1,9216,5,almost never,sometimes,often,always,never,never,almost never
1,922,7,1,9217,5,never,never,never,never,never,never,never
29304,922,8,1,9218,5,often,never,sometimes,always,almost never,always,almost never
33674,922,9,1,9219,5,often,always,almost never,always,often,never,sometimes
38526,922,10,1,9220,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,923,1,1,9221,5,often,always,never,almost never,sometimes,sometimes,often
59417,923,2,1,9222,5,almost never,often,almost never,never,never,always,often
17816,923,3,1,9223,5,never,often,sometimes,sometimes,often,never,almost never
19025,923,4,1,9224,5,always,always,never,sometimes,never,almost never,almost never
68956,923,5,1,9225,5,never,almost never,often,almost never,never,sometimes,always
16212,923,6,1,9226,5,almost never,sometimes,often,always,never,never,almost never
1,923,7,1,9227,5,never,never,never,never,never,never,never
29304,923,8,1,9228,5,often,never,sometimes,always,almost never,always,almost never
33674,923,9,1,9229,5,often,always,almost never,always,often,never,sometimes
38526,923,10,1,9230,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,924,1,1,9231,5,often,always,never,almost never,sometimes,sometimes,often
59417,924,2,1,9232,5,almost never,often,almost never,never,never,always,often
17816,924,3,1,9233,5,never,often,sometimes,sometimes,often,never,almost never
19025,924,4,1,9234,5,always,always,never,sometimes,never,almost never,almost never
68956,924,5,1,9235,5,never,almost never,often,almost never,never,sometimes,always
16212,924,6,1,9236,5,almost never,sometimes,often,always,never,never,almost never
1,924,7,1,9237,5,never,never,never,never,never,never,never
29304,924,8,1,9238,5,often,never,sometimes,always,almost never,always,almost never
33674,924,9,1,9239,5,often,always,almost never,always,often,never,sometimes
38526,924,10,1,9240,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,925,1,1,9241,5,often,always,never,almost never,sometimes,sometimes,often
59417,925,2,1,9242,5,almost never,often,almost never,never,never,always,often
17816,925,3,1,9243,5,never,often,sometimes,sometimes,often,never,almost never
19025,925,4,1,9244,5,always,always,never,sometimes,never,almost never,almost never
68956,925,5,1,9245,5,never,almost never,often,almost never,never,sometimes,always
16212,925,6,1,9246,5,almost never,sometimes,often,always,never,never,almost never
1,925,7,1,9247,5,never,never,never,never,never,never,never
29304,925,8,1,9248,5,often,never,sometimes,always,almost never,always,almost never
33674,925,9,1,9249,5,often,always,almost never,always,often,never,sometimes
38526,925,10,1,9250,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,926,1,1,9251,5,often,always,never,almost never,sometimes,sometimes,often
59417,926,2,1,9252,5,almost never,often,almost never,never,never,always,often
17816,926,3,1,9253,5,never,often,sometimes,sometimes,often,never,almost never
19025,926,4,1,9254,5,always,always,never,sometimes,never,almost never,almost never
68956,926,5,1,9255,5,never,almost never,often,almost never,never,sometimes,always
16212,926,6,1,9256,5,almost never,sometimes,often,always,never,never,almost never
1,926,7,1,9257,5,never,never,never,never,never,never,never
29304,926,8,1,9258,5,often,never,sometimes,always,almost never,always,almost never
33674,926,9,1,9259,5,often,always,almost never,always,often,never,sometimes
38526,926,10,1,9260,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,927,1,1,9261,5,often,always,never,almost never,sometimes,sometimes,often
59417,927,2,1,9262,5,almost never,often,almost never,never,never,always,often
17816,927,3,1,9263,5,never,often,sometimes,sometimes,often,never,almost never
19025,927,4,1,9264,5,always,always,never,sometimes,never,almost never,almost never
68956,927,5,1,9265,5,never,almost never,often,almost never,never,sometimes,always
16212,927,6,1,9266,5,almost never,sometimes,often,always,never,never,almost never
1,927,7,1,9267,5,never,never,never,never,never,never,never
29304,927,8,1,9268,5,often,never,sometimes,always,almost never,always,almost never
33674,927,9,1,9269,5,often,always,almost never,always,often,never,sometimes
38526,927,10,1,9270,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,928,1,1,9271,5,often,always,never,almost never,sometimes,sometimes,often
59417,928,2,1,9272,5,almost never,often,almost never,never,never,always,often
17816,928,3,1,9273,5,never,often,sometimes,sometimes,often,never,almost never
19025,928,4,1,9274,5,always,always,never,sometimes,never,almost never,almost never
68956,928,5,1,9275,5,never,almost never,often,almost never,never,sometimes,always
16212,928,6,1,9276,5,almost never,sometimes,often,always,never,never,almost never
1,928,7,1,9277,5,never,never,never,never,never,never,never
29304,928,8,1,9278,5,often,never,sometimes,always,almost never,always,almost never
33674,928,9,1,9279,5,often,always,almost never,always,often,never,sometimes
38526,928,10,1,9280,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,929,1,1,9281,5,often,always,never,almost never,sometimes,sometimes,often
59417,929,2,1,9282,5,almost never,often,almost never,never,never,always,often
17816,929,3,1,9283,5,never,often,sometimes,sometimes,often,never,almost never
19025,929,4,1,9284,5,always,always,never,sometimes,never,almost never,almost never
68956,929,5,1,9285,5,never,almost never,often,almost never,never,sometimes,always
16212,929,6,1,9286,5,almost never,sometimes,often,always,never,never,almost never
1,929,7,1,9287,5,never,never,never,never,never,never,never
29304,929,8,1,9288,5,often,never,sometimes,always,almost never,always,almost never
33674,929,9,1,9289,5,often,always,almost never,always,often,never,sometimes
38526,929,10,1,9290,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,930,1,1,9291,5,often,always,never,almost never,sometimes,sometimes,often
59417,930,2,1,9292,5,almost never,often,almost never,never,never,always,often
17816,930,3,1,9293,5,never,often,sometimes,sometimes,often,never,almost never
19025,930,4,1,9294,5,always,always,never,sometimes,never,almost never,almost never
68956,930,5,1,9295,5,never,almost never,often,almost never,never,sometimes,always
16212,930,6,1,9296,5,almost never,sometimes,often,always,never,never,almost never
1,930,7,1,9297,5,never,never,never,never,never,never,never
29304,930,8,1,9298,5,often,never,sometimes,always,almost never,always,almost never
33674,930,9,1,9299,5,often,always,almost never,always,often,never,sometimes
38526,930,10,1,9300,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,931,1,1,9301,5,often,always,never,almost never,sometimes,sometimes,often
59417,931,2,1,9302,5,almost never,often,almost never,never,never,always,often
17816,931,3,1,9303,5,never,often,sometimes,sometimes,often,never,almost never
19025,931,4,1,9304,5,always,always,never,sometimes,never,almost never,almost never
68956,931,5,1,9305,5,never,almost never,often,almost never,never,sometimes,always
16212,931,6,1,9306,5,almost never,sometimes,often,always,never,never,almost never
1,931,7,1,9307,5,never,never,never,never,never,never,never
29304,931,8,1,9308,5,often,never,sometimes,always,almost never,always,almost never
33674,931,9,1,9309,5,often,always,almost never,always,often,never,sometimes
38526,931,10,1,9310,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,932,1,1,9311,5,often,always,never,almost never,sometimes,sometimes,often
59417,932,2,1,9312,5,almost never,often,almost never,never,never,always,often
17816,932,3,1,9313,5,never,often,sometimes,sometimes,often,never,almost never
19025,932,4,1,9314,5,always,always,never,sometimes,never,almost never,almost never
68956,932,5,1,9315,5,never,almost never,often,almost never,never,sometimes,always
16212,932,6,1,9316,5,almost never,sometimes,often,always,never,never,almost never
1,932,7,1,9317,5,never,never,never,never,never,never,never
29304,932,8,1,9318,5,often,never,sometimes,always,almost never,always,almost never
33674,932,9,1,9319,5,often,always,almost never,always,often,never,sometimes
38526,932,10,1,9320,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,933,1,1,9321,5,often,always,never,almost never,sometimes,sometimes,often
59417,933,2,1,9322,5,almost never,often,almost never,never,never,always,often
17816,933,3,1,9323,5,never,often,sometimes,sometimes,often,never,almost never
19025,933,4,1,9324,5,always,always,never,sometimes,never,almost never,almost never
68956,933,5,1,9325,5,never,almost never,often,almost never,never,sometimes,always
16212,933,6,1,9326,5,almost never,sometimes,often,always,never,never,almost never
1,933,7,1,9327,5,never,never,never,never,never,never,never
29304,933,8,1,9328,5,often,never,sometimes,always,almost never,always,almost never
33674,933,9,1,9329,5,often,always,almost never,always,often,never,sometimes
38526,933,10,1,9330,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,934,1,1,9331,5,often,always,never,almost never,sometimes,sometimes,often
59417,934,2,1,9332,5,almost never,often,almost never,never,never,always,often
17816,934,3,1,9333,5,never,often,sometimes,sometimes,often,never,almost never
